No.,Tanggal,Nomor,ATM ID,Lokasi,Jenis Layanan,Laporan Kerusakan,Pekerjaan Dilakukan,Nomor Tiket,Penggantian Sparepart,Jumlah Part,Status,CSE,Pilihan
1884,15 Juli 2020,90412,ATM20029003,KCP SULTAN MUHAMMAD,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1885,02 Januari 2020,85977,ATM20029003,KCP SULTAN MUHAMMAD,Error ,Hardware ,"Check & Clean all devices, replace feedshat, t/a, s/w, test OK. ", ,Feedshaft *OPTEVA* ,3 , ,Hendri Apridzal ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,2 , ,Hendri Apridzal ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,2 , ,Hendri Apridzal ,
1886,17 Januari 2020,85996,ATM20029003,KCP SULTAN MUHAMMAD,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1887,13 Mei 2020,86035,ATM20029003,KCP SULTAN MUHAMMAD,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. seting kapasitas kamera ", , , , ,Hendri Apridzal ,
1888,07 April 2020,86029,ATM20029003,KCP SULTAN MUHAMMAD,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1889,07 Februari 2020,86009,ATM20029003,KCP SULTAN MUHAMMAD,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. REPLACE MESIN ATM OPTEVA 522 MENJADI GRG H22VL ", , , , ,Hendri Apridzal ,
1890,23 Oktober 2020,90442,ATM20029003,KCP SULTAN MUHAMMAD,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1891,12 Maret 2020,86031,ATM20029004,GARUDA MITRA PONTIANAK,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,laila ,
1892,10 Juli 2020,90408,ATM20029004,GARUDA MITRA PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1893,03 Februari 2020,86005,ATM20029004,GARUDA MITRA PONTIANAK,Error ,Hardware ,"Check & Clean all devices, INSTAL ULANG & INPUT MK, no replace, test OK. ", , , , ,Hendri Apridzal ,
1894,13 Januari 2020,85995,ATM20029004,GARUDA MITRA PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1895,11 Mei 2020,86034,ATM20029004,GARUDA MITRA PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. seting kapasitas kamera 500mb ke 500gb ", , , , ,Hendri Apridzal ,
1896,03 April 2020,86028,ATM20029004,GARUDA MITRA PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1897,21 Oktober 2020,90438,ATM20029004,GARUDA MITRA PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1898,09 Februari 2020,86004,ATM20029005,BKP PONTIANAK II,Error ,Non Hardware ,"Check & Clean all devices, INPUT MK, no replace, test OK. ", , , , ,Hendri Apridzal ,
1899,10 Februari 2020,86006,ATM20029005,BKP PONTIANAK II,Error ,Non Hardware ,"Check & Clean all devices, INPUT MK, no replace, test OK. ", , , , ,Hendri Apridzal ,
1900,30 Januari 2020,86002,ATM20029005,BKP PONTIANAK II,Error ,Non Hardware ,"Check & Clean all devices, INPUT MK no replace, test OK. ", , , , ,Hendri Apridzal ,
1901,13 Mei 2020,86036,ATM20029005,BKP PONTIANAK II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. seting kapasitas kamera 500 mb ke 500gb ", , , , ,Hendri Apridzal ,
1902,22 Januari 2020,85994,ATM20029005,BKP PONTIANAK II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1903,22 Januari 2020,85978,ATM20029005,BKP PONTIANAK II,Error ,Hardware ,"Check & Clean all devices, replace CCA DISPENSER, PENTIUM KIT, EPP5, test OK. ", ,Pentium Kit P166 ,1 , ,Hendri Apridzal ,
,,,,,,,,,CCA Dispenser (CCA Kit Presenter Ctrl.) 49-74724-0 ,1 , ,Hendri Apridzal ,
,,,,,,,,,"EPP5(BSC),LGE,STTL,ENG(AU),QZ1,BLANK,X,I,O ",1 , ,Hendri Apridzal ,
1904,09 April 2020,86027,ATM20029005,BKP PONTIANAK II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1905,12 Maret 2020,86011,ATM20029005,BKP PONTIANAK II,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. REPLACE ATM 529 OPTEVA MENJADI GRG H22VL ", , , , ,Hendri Apridzal ,
1906,20 Juli 2020,90416,ATM20029005,BKP PONTIANAK II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1907,22 Oktober 2020,90446,ATM20029005,BKP PONTIANAK II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1908,16 Januari 2020,79840,ATM20029006,PLN PONTIANAK,Other ,Non Hardware ,"Check all devices, test OK. input MK ", , , , ,Hendri Apridzal ,
1909,03 Juli 2020,86049,ATM20029006,PLN PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1910,06 Januari 2020,85993,ATM20029006,PLN PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1911,31 Maret 2020,86012,ATM20029006,PLN PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1912,12 Maret 2020,86032,ATM20029006,PLN PONTIANAK,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. RELOKASIN MESIN, BKP PONTIANAK II (20029005) KE PLN PONTIANAK (20029006) ", , , , ,Hendri Apridzal ,
1913,12 Juni 2020,86000,ATM20029006,PLN PONTIANAK,Error ,Hardware ,"Check & Clean all devices, replace STACKER, test OK. ", ,Stacker Module ,1 , ,Hendri Apridzal ,
1914,11 Juni 2020,86041,ATM20029006,PLN PONTIANAK,Error ,Hardware ,"Check & Clean all devices,no replace, open tiket part presenter ", , , , ,Hendri Apridzal ,
1915,07 Oktober 2020,90434,ATM20029006,PLN PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1916,22 Januari 2020,85992,ATM20029007,BKP PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1917,09 April 2020,86026,ATM20029007,BKP PONTIANAK,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FEEDSHAFT, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1918,20 Juli 2020,90418,ATM20029007,BKP PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Hendri Apridzal ,
1919,28 Juli 2020,90423,ATM20029007,BKP PONTIANAK,Error ,Hardware ,"Check & Clean all devices, CHECK BELT DISPENSER & RESTART no replace, test OK. ", , , , ,Hendri Apridzal ,
1920,21 September 2020,90429,ATM20029007,BKP PONTIANAK,Error ,Hardware ,"Check & Clean all devices, replace FEEDSHAFT, S/W, PIN DENOM, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,Hendri Apridzal ,
1921,24 Juli 2020,90409,ATM20029007,BKP PONTIANAK,Error ,Hardware ,"Check & Clean all devices, instal ulangno replace, test OK. ", , , , ,Hendri Apridzal ,
1922,22 Oktober 2020,90447,ATM20029007,BKP PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1923,23 Januari 2020,85991,ATM20029008,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1924,13 Juli 2020,90411,ATM20029009,SUPERMAKET CITRA NIAGA ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1925,01 Februari 2020,86001,ATM20029009,SUPERMAKET CITRA NIAGA ,Error ,Hardware ,"Check & Clean all devices, CEK MONEY KASET, CEK FHEDSHAFT & RESTART MESIN, no replace, test OK. ", , , , ,Hendri Apridzal ,
1926,15 Januari 2020,85990,ATM20029009,SUPERMAKET CITRA NIAGA ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices,replace feedshat, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1927,06 April 2020,86025,ATM20029009,SUPERMAKET CITRA NIAGA ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1928,04 Maret 2020,86003,ATM20029009,SUPERMAKET CITRA NIAGA ,Error ,Hardware ,"Check & Clean all devices, replace KUNCI PASCIA ATAS, test OK. ", , , , ,Hendri Apridzal ,
1929,20 Oktober 2020,90439,ATM20029009,SUPERMAKET CITRA NIAGA ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1930,06 Juli 2020,90403,ATM20029010,SEI RAYA DALAM,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1931,08 Januari 2020,85989,ATM20029010,SEI RAYA DALAM,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1932,01 April 2020,86013,ATM20029010,SEI RAYA DALAM,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FEDDSHAT & T/A, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Hendri Apridzal ,
1933,23 Juni 2020,86039,ATM20029010,SEI RAYA DALAM,Error ,Hardware ,"Check & Clean all devices, replace HARDISK, test OK. ",2006-088 ,HARDDISK UP TO 250GB ,1 , ,Hendri Apridzal ,
1934,23 Oktober 2020,90430,ATM20029010,SEI RAYA DALAM,Error ,Hardware ,"Check & Clean all devices, instal ulang no replace, test OK. ", , , , ,Hendri Apridzal ,
1935,07 Oktober 2020,90428,ATM20029010,SEI RAYA DALAM,Error & PM ,Hardware ,"Check & Clean all devices, instal ulang / no replace, test OK. ", , , , ,Hendri Apridzal ,
1936,15 Juli 2020,90413,ATM20029011,KCP JUANDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1937,07 Januari 2020,85975,ATM20029011,KCP JUANDA,Error ,Hardware ,"Check & Clean all devices, replace feedshaft, t/a, s/w, test OK. ", ,Feedshaft *OPTEVA* ,3 , ,Hendri Apridzal ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,Hendri Apridzal ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,3 , ,Hendri Apridzal ,
1938,17 Januari 2020,85988,ATM20029011,KCP JUANDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1939,07 April 2020,86024,ATM20029011,KCP JUANDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1940,23 Oktober 2020,90441,ATM20029011,KCP JUANDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1941,06 Desember 2020,90002,ATM20029012,ALFAMART YOS SUDARSO,Error ,Hardware ,"Check & Clean all devices, picker no 4 di off / dimatikan no replace, test OK. ", , , , ,Hendri Apridzal ,
1942,23 Desember 2020,90005,ATM20029012,ALFAMART YOS SUDARSO,Error ,Hardware ,"Check & Clean all devices, picker / rak 4 di aktifkan no replace, test OK. ", , , , ,Hendri Apridzal ,
1943,20 Januari 2020,85987,ATM20029012,ALFAMART YOS SUDARSO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1944,08 April 2020,86023,ATM20029012,ALFAMART YOS SUDARSO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1945,17 Juli 2020,90415,ATM20029012,ALFAMART YOS SUDARSO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1946,08 Juni 2020,86041,ATM20029012,ALFAMART YOS SUDARSO,Installation ,Non Hardware ,"Instalasi ATM, Check all devices, test OK. INPUT MK ", , , , ,Hendri Apridzal ,
1947,21 Oktober 2020,90443,ATM20029012,ALFAMART YOS SUDARSO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,FeedShaft Wide Standard  *** NEW *** ,1 , ,Hendri Apridzal ,
1948,20 Januari 2020,85986,ATM20029013,ALFAMART RE.MARTADINATA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1949,08 April 2020,86022,ATM20029013,ALFAMART RE.MARTADINATA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1950,17 Juli 2020,90414,ATM20029013,ALFAMART RE.MARTADINATA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1951,21 Oktober 2020,90444,ATM20029013,ALFAMART RE.MARTADINATA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,FeedShaft Wide Standard  *** NEW *** ,1 , ,Hendri Apridzal ,
1952,03 Juli 2020,86048,ATM20029014,ALFAMART ADI SUCIPTO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Hendri Apridzal ,
1953,06 Januari 2020,85985,ATM20029014,ALFAMART ADI SUCIPTO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1954,31 Maret 2020,86014,ATM20029014,ALFAMART ADI SUCIPTO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1955,20 Agustus 2020,90426,ATM20029014,ALFAMART ADI SUCIPTO,Error ,Hardware ,"Check & Clean all devices, RP. DENOM KASET 1 DAN 2 no replace, test OK. ", , , , ,Hendri Apridzal ,
1956,07 Oktober 2020,90435,ATM20029014,ALFAMART ADI SUCIPTO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1957,02 Januari 2020,85984,ATM20029015,SWALAYAN GRANDMART TANJUNG RAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1958,01 Juli 2020,86047,ATM20029015,SWALAYAN GRANDMART TANJUNG RAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1959,30 Maret 2020,86021,ATM20029015,SWALAYAN GRANDMART TANJUNG RAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, replace FEDSHAFT, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1960,20 Mei 2020,86038,ATM20029015,SWALAYAN GRANDMART TANJUNG RAYA,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Hendri Apridzal ,
1961,05 Oktober 2020,90432,ATM20029015,SWALAYAN GRANDMART TANJUNG RAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1962,05 Oktober 2020,432,ATM20029015,SWALAYAN GRANDMART TANJUNG RAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1963,02 Januari 2020,85983,ATM20029016,SIANTAN PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1964,01 Juli 2020,86046,ATM20029016,SIANTAN PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1965,06 April 2020,85999,ATM20029016,SIANTAN PONTIANAK,Error ,Hardware ,"Check & Clean all devices,no replace, perbaikan feedshaft test OK. ", , , , ,Hendri Apridzal ,
1966,30 Maret 2020,86020,ATM20029016,SIANTAN PONTIANAK,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace T/A, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Hendri Apridzal ,
1967,27 Mei 2020,86016,ATM20029016,SIANTAN PONTIANAK,Error ,Hardware ,"Check & Clean all devices, RESET ANTIPISH , RESET MESIN ATM no replace, test OK. ", , , , ,Hendri Apridzal ,
1968,05 Oktober 2020,90433,ATM20029016,SIANTAN PONTIANAK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1969,13 Juli 2020,90410,ATM20029017,KCP KOTA BARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1970,15 Januari 2020,85982,ATM20029017,KCP KOTA BARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices,replace FEEDSHAT, S/W, T/A , test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,2 , ,Hendri Apridzal ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,2 , ,Hendri Apridzal ,
1971,06 April 2020,86019,ATM20029017,KCP KOTA BARU,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FEEDSHAFT, test OK. ", , , , ,Hendri Apridzal ,
1972,20 Oktober 2020,90440,ATM20029017,KCP KOTA BARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1973,21 Desember 2020,90003,ATM20029018,ATM INDOMARET DR. WAHIDIN,Error ,Hardware ,"Check & Clean all devices, CLEAN PIN PAD no replace, test OK. ", , , , ,Hendri Apridzal ,
1974,10 Juli 2020,90402,ATM20029018,ATM INDOMARET DR. WAHIDIN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1975,13 Januari 2020,85981,ATM20029018,ATM INDOMARET DR. WAHIDIN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1976,03 April 2020,86033,ATM20029018,ATM INDOMARET DR. WAHIDIN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1977,26 Juli 2020,90422,ATM20029018,ATM INDOMARET DR. WAHIDIN,Error ,Hardware ,"Check & Clean all devices, CLEAN PIN PAD no replace, test OK. ", , , , ,Hendri Apridzal ,
1978,08 September 2020,90427,ATM20029018,ATM INDOMARET DR. WAHIDIN,Other ,Preventive Maintenance ,"Check all devices, test OK. ", , , , ,Hendri Apridzal ,
1979,06 November 2020,90431,ATM20029018,ATM INDOMARET DR. WAHIDIN,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Hendri Apridzal ,
1980,08 November 2020,90001,ATM20029018,ATM INDOMARET DR. WAHIDIN,Error ,Hardware ,"Check & Clean all devices, clean epp, restart mesin ,no replace, test OK. ", , , , ,Hendri Apridzal ,
1981,26 Oktober 2020,90448,ATM20029018,ATM INDOMARET DR. WAHIDIN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1982,06 Juli 2020,90404,ATM20029019,ATM INDOMARET A. YANI 213 SANGGAU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1983,08 Januari 2020,85980,ATM20029019,ATM INDOMARET A. YANI 213 SANGGAU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1984,01 April 2020,86008,ATM20029019,ATM INDOMARET A. YANI 213 SANGGAU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1985,08 Juli 2020,90406,ATM20029020,ATM INDOMARET SULTAN ABDURAHMAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Hendri Apridzal ,
1986,10 Januari 2020,85979,ATM20029020,ATM INDOMARET SULTAN ABDURAHMAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1987,02 April 2020,86017,ATM20029020,ATM INDOMARET SULTAN ABDURAHMAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1988,27 Oktober 2020,90449,ATM20029020,ATM INDOMARET SULTAN ABDURAHMAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Hendri Apridzal ,
1989,25 Januari 2020,82176,ATM20030001,KCU PURWOKERTO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Seno Waldiyanto ,
1990,19 September 2020,65026,ATM20030001,KCU PURWOKERTO,Error & PM ,Hardware ,"Check & Clean all devices, replace update windows , test OK. ", , , , ,Seno Waldiyanto ,
1991,26 Mei 2020,65008,ATM20030001,KCU PURWOKERTO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Seno Waldiyanto ,
1992,08 Februari 2020,82181,ATM20030001,KCU PURWOKERTO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Seno Waldiyanto ,
1993,28 April 2020,65001,ATM20030001,KCU PURWOKERTO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Seno Waldiyanto ,
1994,30 Juni 2020,65017,ATM20030001,KCU PURWOKERTO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Seno Waldiyanto ,
1995,05 Maret 2020,82191,ATM20030001,KCU PURWOKERTO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Seno Waldiyanto ,
1996,27 Juli 2020,65015,ATM20030001,KCU PURWOKERTO,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Seno Waldiyanto ,
1997,25 Januari 2020,82175,ATM20030002,CPM PURBALINGGA,Error ,Hardware ,"Check & Clean all devices, replace dispenser test OK. ", , , , ,Seno Waldiyanto ,
1998,28 April 2020,65002,ATM20030002,CPM PURBALINGGA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Seno Waldiyanto ,
1999,25 Januari 2020,82177,ATM20030004,SPBU AJIBARANG,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Seno Waldiyanto ,
2000,08 Februari 2020,82180,ATM20030004,SPBU AJIBARANG,PM 1 ,Installation ,"Check & Clean all devices, no replace, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Seno Waldiyanto ,
2001,27 Oktober 2020,65031,ATM20030004,SPBU AJIBARANG,Error & PM ,Hardware ,"Check & Clean all devices, replace epp test OK. ", , , , ,Seno Waldiyanto ,
2002,05 Maret 2020,82190,ATM20030004,SPBU AJIBARANG,Error & PM ,Hardware ,"Check & Clean all devices, replace printer bad kertas macettest OK. ", , , , ,Seno Waldiyanto ,
