No.,Tanggal,Nomor,ATM ID,Lokasi,Jenis Layanan,Laporan Kerusakan,Pekerjaan Dilakukan,Nomor Tiket,Penggantian Sparepart,Jumlah Part,Status,CSE,Pilihan
1566.0,13 Februari 2020,87776.0,ATM20024008,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,2 , ,Mario Azlan Pakasi ,
1566.0,13 Februari 2020,87776.0,ATM20024008,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,2 , ,Mario Azlan Pakasi ,
1566.0,13 Februari 2020,87776.0,ATM20024008,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feedshaft *OPTEVA* ,2 , ,Mario Azlan Pakasi ,
1567.0,05 Maret 2020,87796.0,ATM20024008,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1568.0,21 April 2020,87721.0,ATM20024008,,PM 3 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ",2004-047 ,"PICKER,AFD (OPTIVA) ",1 , ,Mario Azlan Pakasi ,
1569.0,15 Juni 2020,87659.0,ATM20024008,,Error & PM ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1570.0,02 Januari 2020,87752.0,ATM20024008,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1571.0,20 Mei 2020,87741.0,ATM20024008,,Error & PM ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1572.0,06 Oktober 2020,90879.0,ATM20024009,SPBU HULU BANDA,Error & PM ,Preventive Maintenance ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1573.0,03 Februari 2020,87771.0,ATM20024009,SPBU HULU BANDA,Error ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1574.0,15 Maret 2020,87705.0,ATM20024009,SPBU HULU BANDA,Error & PM ,Preventive Maintenance ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1575.0,22 Maret 2020,87708.0,ATM20024009,SPBU HULU BANDA,PM 3 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,HARDDISK UP TO 250GB ,1 , ,Mario Azlan Pakasi ,
1576.0,27 Februari 2020,87791.0,ATM20024009,SPBU HULU BANDA,Error ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1577.0,19 Desember 2020,86413.0,ATM20024009,SPBU HULU BANDA,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Mario Azlan Pakasi ,
1578.0,14 April 2020,87720.0,ATM20024009,SPBU HULU BANDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1579.0,19 Juni 2020,87663.0,ATM20024009,SPBU HULU BANDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1580.0,09 Januari 2020,87756.0,ATM20024009,SPBU HULU BANDA,Installation ,Hardware ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Mario Azlan Pakasi ,
1581.0,07 Mei 2020,87732.0,ATM20024009,SPBU HULU BANDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1582.0,09 Juli 2020,87669.0,ATM20024009,SPBU HULU BANDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1583.0,07 November 2020,90929.0,ATM20024009,SPBU HULU BANDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1584.0,29 Agustus 2020,90851.0,ATM20024009,SPBU HULU BANDA,Error ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1585.0,08 September 2020,90902.0,ATM20024009,SPBU HULU BANDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1586.0,23 Oktober 2020,90889.0,ATM20024010,HOTEL SERUNI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1587.0,12 Februari 2020,87780.0,ATM20024010,HOTEL SERUNI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1588.0,10 Maret 2020,87701.0,ATM20024010,HOTEL SERUNI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1589.0,08 Desember 2020,86406.0,ATM20024010,HOTEL SERUNI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1590.0,21 April 2020,87722.0,ATM20024010,HOTEL SERUNI,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feedshaft *OPTEVA* ,2 , ,Mario Azlan Pakasi ,
1591.0,03 Januari 2020,87753.0,ATM20024010,HOTEL SERUNI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1592.0,19 Juni 2020,87664.0,ATM20024010,HOTEL SERUNI,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,2 , ,Mario Azlan Pakasi ,
1592.0,19 Juni 2020,87664.0,ATM20024010,HOTEL SERUNI,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,2 , ,Mario Azlan Pakasi ,
1593.0,04 Mei 2020,87729.0,ATM20024010,HOTEL SERUNI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1594.0,09 Juli 2020,87672.0,ATM20024010,HOTEL SERUNI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1595.0,10 November 2020,90931.0,ATM20024010,HOTEL SERUNI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1596.0,14 Agustus 2020,90862.0,ATM20024010,HOTEL SERUNI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1597.0,17 September 2020,90907.0,ATM20024010,HOTEL SERUNI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1598.0,20 Oktober 2020,90885.0,ATM20024011,FANINDO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1599.0,04 Maret 2020,87792.0,ATM20024011,FANINDO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1600.0,10 Desember 2020,86407.0,ATM20024011,FANINDO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1601.0,07 April 2020,87716.0,ATM20024011,FANINDO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1602.0,13 Juni 2020,87655.0,ATM20024011,FANINDO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1603.0,14 Januari 2020,87761.0,ATM20024011,FANINDO,Error & PM ,Non Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1604.0,15 Februari 2020,88433.0,ATM20024011,FANINDO,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Mario Azlan Pakasi ,
1605.0,10 Mei 2020,87735.0,ATM20024011,FANINDO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1606.0,14 Juli 2020,87675.0,ATM20024011,FANINDO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1607.0,11 November 2020,90932.0,ATM20024011,FANINDO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1608.0,15 September 2020,90911.0,ATM20024011,FANINDO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1609.0,09 Agustus 2020,90857.0,ATM20024011,FANINDO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1610.0,23 Oktober 2020,90890.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1611.0,16 Desember 2020,86412.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1612.0,31 Maret 2020,87711.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1613.0,22 Juni 2020,87666.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1614.0,21 Januari 2020,87766.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1615.0,15 Februari 2020,88434.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Mario Azlan Pakasi ,
1616.0,14 Mei 2020,87738.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1617.0,22 Juli 2020,87686.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1618.0,17 November 2020,90936.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1619.0,23 Agustus 2020,90864.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1620.0,01 September 2020,90903.0,ATM20024012,PLAZA BOTANIA ATM CENTRE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1621.0,09 Oktober 2020,90882.0,ATM20024013,SPBU VITKA POINT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1622.0,04 Februari 2020,87773.0,ATM20024013,SPBU VITKA POINT,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feedshaft *OPTEVA* ,2 , ,Mario Azlan Pakasi ,
1623.0,15 Desember 2020,86410.0,ATM20024013,SPBU VITKA POINT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1624.0,18 Juni 2020,87661.0,ATM20024013,SPBU VITKA POINT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1625.0,13 Januari 2020,87760.0,ATM20024013,SPBU VITKA POINT,Error & PM ,Non Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1626.0,15 Februari 2020,88432.0,ATM20024013,SPBU VITKA POINT,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Mario Azlan Pakasi ,
1627.0,10 Mei 2020,87736.0,ATM20024013,SPBU VITKA POINT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1628.0,20 Juli 2020,87681.0,ATM20024013,SPBU VITKA POINT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1629.0,15 November 2020,90934.0,ATM20024013,SPBU VITKA POINT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1630.0,08 Agustus 2020,90855.0,ATM20024013,SPBU VITKA POINT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1631.0,07 September 2020,90906.0,ATM20024013,SPBU VITKA POINT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1632.0,08 Oktober 2020,90880.0,ATM20024014,SPBU KABIL,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feedshaft *OPTEVA* ,2 , ,Mario Azlan Pakasi ,
1632.0,08 Oktober 2020,90880.0,ATM20024014,SPBU KABIL,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,2 , ,Mario Azlan Pakasi ,
1633.0,15 Februari 2020,87789.0,ATM20024014,SPBU KABIL,Error ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1634.0,03 Desember 2020,86401.0,ATM20024014,SPBU KABIL,Error & PM ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1635.0,24 Juni 2020,87667.0,ATM20024014,SPBU KABIL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1636.0,17 Januari 2020,87765.0,ATM20024014,SPBU KABIL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1637.0,19 Mei 2020,57740.0,ATM20024014,SPBU KABIL,PM 3 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Hard Disk ,1 , ,Mario Azlan Pakasi ,
1638.0,24 Juli 2020,87687.0,ATM20024014,SPBU KABIL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1639.0,16 November 2020,90935.0,ATM20024014,SPBU KABIL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1640.0,23 Agustus 2020,90866.0,ATM20024014,SPBU KABIL,PM 3 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ",2008-1222 ,"Motorized Card Reader (Track 1,2,3 Read/Write w/ E ",1 , ,Mario Azlan Pakasi ,
1641.0,10 September 2020,90908.0,ATM20024014,SPBU KABIL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1642.0,04 Oktober 2020,90877.0,ATM20024015,,PM 3 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ",2010-1372 ,CCA AFD (CCA DISP OPTEVA) ,1 , ,Mario Azlan Pakasi ,
1642.0,04 Oktober 2020,90877.0,ATM20024015,,PM 3 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ",2010-1372 ,Stacker Module ,1 , ,Mario Azlan Pakasi ,
1642.0,04 Oktober 2020,90877.0,ATM20024015,,PM 3 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ",2010-1372 ,CCA AFD (CCA DISP OPTEVA) ,1 , ,Mario Azlan Pakasi ,
1643.0,26 September 2020,90876.0,ATM20024015,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,BELT FEED MODULE OPTV 4 TRACK ,3 , ,Mario Azlan Pakasi ,
1644.0,09 Februari 2020,87782.0,ATM20024015,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1645.0,04 Maret 2020,87793.0,ATM20024015,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1646.0,28 Maret 2020,87712.0,ATM20024015,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feedshaft *OPTEVA* ,3 , ,Mario Azlan Pakasi ,
1647.0,02 Juni 2020,87651.0,ATM20024015,,PM 3 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace MOTORIZED CARD READER., test OK. ", ,"Motorized Card Reader (Track 1,2,3 Read/Write w/ E ",1 , ,Mario Azlan Pakasi ,
1648.0,23 Januari 2020,87768.0,ATM20024015,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1649.0,01 Mei 2020,87726.0,ATM20024015,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1650.0,21 Juli 2020,87682.0,ATM20024015,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1651.0,19 Agustus 2020,90865.0,ATM20024015,,PM 3 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace CRD test OK. ",2008-1221 ,"Motorized Card Reader (Track 1,2,3 Read/Write w/ E ",1 , ,Mario Azlan Pakasi ,
1652.0,05 September 2020,90904.0,ATM20024015,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1653.0,06 Oktober 2020,90875.0,ATM20024016,SPBU PLAMO GARDEN,Error & PM ,Non Hardware ,"Check & Clean all devices, replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1654.0,04 Februari 2020,87772.0,ATM20024016,SPBU PLAMO GARDEN,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,2 , ,Mario Azlan Pakasi ,
1654.0,04 Februari 2020,87772.0,ATM20024016,SPBU PLAMO GARDEN,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,2 , ,Mario Azlan Pakasi ,
1654.0,04 Februari 2020,87772.0,ATM20024016,SPBU PLAMO GARDEN,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Mario Azlan Pakasi ,
1655.0,23 Maret 2020,87706.0,ATM20024016,SPBU PLAMO GARDEN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1656.0,11 Desember 2020,86408.0,ATM20024016,SPBU PLAMO GARDEN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1657.0,21 April 2020,87723.0,ATM20024016,SPBU PLAMO GARDEN,Error ,Preventive Maintenance ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1658.0,15 Juni 2020,87657.0,ATM20024016,SPBU PLAMO GARDEN,Error & PM ,Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1659.0,23 Januari 2020,87769.0,ATM20024016,SPBU PLAMO GARDEN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1660.0,09 Mei 2020,87734.0,ATM20024016,SPBU PLAMO GARDEN,PM 3 ,Hardware ,"General Maintenance, Check & Clean all device, replace HDD, test OK. ", ,Hard Disk ,1 , ,Mario Azlan Pakasi ,
1661.0,10 Juli 2020,87673.0,ATM20024016,SPBU PLAMO GARDEN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1662.0,07 November 2020,90928.0,ATM20024016,SPBU PLAMO GARDEN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1663.0,26 Agustus 2020,90867.0,ATM20024016,SPBU PLAMO GARDEN,Error & PM ,Hardware ,"Check & Clean all device, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1664.0,27 Agustus 2020,90901.0,ATM20024016,SPBU PLAMO GARDEN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1665.0,07 September 2020,90905.0,ATM20024016,SPBU PLAMO GARDEN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1666.0,21 Februari 2020,87790.0,ATM20024017,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1667.0,10 Maret 2020,87800.0,ATM20024017,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1668.0,17 Januari 2020,87764.0,ATM20024017,,Error & PM ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1669.0,05 Mei 2020,87730.0,ATM20024017,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1670.0,13 Februari 2020,87777.0,ATM20024018,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1671.0,05 Maret 2020,87797.0,ATM20024018,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Mario Azlan Pakasi ,
1672.0,15 Juni 2020,87658.0,ATM20024018,,PM 3 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace MOTORIZED CARD READER, test OK. ", ,"Motorized Card Reader (Track 1,2,3 Read/Write w/ E ",1 , ,Mario Azlan Pakasi ,
